시도명,시군구명,시티투어코스명,시티투어문의처,시티투어운영시간,시티투어운행방식,시티투어탑승장소명,시티투어코스정보,경유지주변관광정보,시티투어코스부가정보,운행정보,운행시작시각,운행종료시각,배차시간,이용요금,이용요금부가정보,홈페이지주소,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
경상남도,창녕군,창녕체험버스투어,055-530-1531,"토·일 중 1회 운행, 7시간, 10:00~17:00",고정형,창녕군청,"군청(출발) > 문화재(석빙고, 박물관, 고분군) > 중식(창녕시장 근처)  > 산토끼 노래동산  > 우포늪  > 부곡온천(온천욕, 공방견학) > 군청(도착) ※ 우포늪, 부곡온천 중 택 1",,,"군청(출발) > 문화재(석빙고, 박물관, 고분군) > 중식(창녕시장 근처)  > 산토끼 노래동산  > 우포늪  > 부곡온천(온천욕, 공방견학) > 군청(도착) ※ 우포늪, 부곡온천 중 택 1",10:00,17:00,0,15000원,,www.cng.go.kr/tour/request/00001375.web,창녕군청 생태관광과,055-530-1535,2020-10-21,5410000,경상남도 창녕군
전라남도,광양시,햇빛 광양 시티 투어 가을 코스,(유)대한고속관광여행사 061-761-2000,야경 코스:7.1.~8.31.  매주 토~일요일운영(5명 이상 예약 시),고정형,순천역,구봉산전망대-이순신대교 홍보관(전망대)-(석식)이순신대교 먹거리타운-해오름육교/무지개다리-느랭이골 별빛축제,광양매화마을,광양(임시)버스터미널 출발+중마관광안내소 출발,"7.1.~8.31. 매주 토~일요일 (주말 5명 이상 예약 시 운행, 평일 단체 10명 이상 예약 시 운행)",15:00,22:05,0,"일반3000원+학생,군인,경로2000원+장애인,미취학아동1000원","관광지 입장료, 체험료, 식사비용, 여행자보험 미포함",http://www.gwangyang.go.kr/tour_culture/index.gwangyang,전라남도 광양시청,061-797-3716,2021-03-29,4840000,전라남도 광양시
경상남도,사천시,사천사랑 시티투어,055-834-2266,09:30~17:00,고정형,"사천시외버스터미널, 삼천포시외버스터미널, 진주역","4개 코스(문화관광, 역사탐방, 체험관광, 열차관광 코스)",,,월요일 및 설추석연휴 미운행,09:30,17:00,8,성인 5천원+청소년 3천원+어린이 등 2천원,"입장료, 체험료 및 식비는 별도",http://www.toursacheon.net/citytour/,사천시 관광진흥과,055-831-2780,2020-10-21,5340000,경상남도 사천시
울산광역시,없음,힐링투어,052-261-9165,매주 목요일,순환형,울산역,울산역-롯데광장-옹기마을-간절곶-대운산-롯데광장-울산역,,,매주 월요일+명절연휴 휴무,09:40,17:10,0,성인10000원+청소년이하8000원,"장애인/국가유공자/경로자/기초생활수급자/다자녀가정 :성인 5000원, 청소년이하4000원 + 울산시민/KTX · SRT 탑승권 소지자/시외·고속버스 승차권 소지자·20명 이상 단체/내일로 티켓 소지자/ 항공권 소지자 : 성인 7000원, 청소년이하 5000원",http://www.ulsancitytour.co.kr,울산관광재단,052-261-9165,2021-02-05,6310000,울산광역시
울산광역시,없음,달빛탐방,052-261-9165,"매주 금/토 (5~10월, 야간)",고정형,태화강역,태화강역-울산대교-대교전망대-대왕암공원-큰애기야시장,,,매주 월요일+명절연휴 휴무,19:00,22:20,0,성인10000원+청소년이하8000원,"장애인/국가유공자/경로자/기초생활수급자/다자녀가정 :성인 5000원, 청소년이하4000원 + 울산시민/KTX · SRT 탑승권 소지자/시외·고속버스 승차권 소지자·20명 이상 단체/내일로 티켓 소지자/ 항공권 소지자 : 성인 7000원, 청소년이하 5000원",http://www.ulsancitytour.co.kr,울산관광재단,052-261-9165,2021-02-05,6310000,울산광역시
충청북도,단양군,단양군시티투어,단양군관광협의회,버스: 주말운영 / 택시: 매일,순환형,관광안내소,A코스,A코스: 만천하스카이워크+단양강 잔도+도담삼봉+구경시장+충주호유람선+하선암+사인암B코스: 솔솔도토리숲(트레킹)+온달관광지+구경시장+아쿠아리움+수양개빛터널+이끼터널,C코스 = A코스 +B코스1박2일 참가자,버스 - 주말 / 택시 - 매일,09:30,05:00,1,"버스투어: A코스: 18,000원, B코스: 20,000원, C코스: 38,000원택시투어: A코스: 100,000원, B코스: 100,000원,  C코스: 200,000원",,www.danyangtour.net,(사)단양군관광협의회,043-423-1693,2021-01-21,4480000,충청북도 단양군
충청남도,공주시,"봄,여름,가을 코스",041-854-8810,"4~11월, 10:00~17:00",고정형,공주역 → 공주시청,"무령왕릉, 공산성, 국립공주박물관, 마곡사, 도예체험, 알밤줍기 체험 등",해당없음,해당없음,매주 1회(토),09:00,17:20,0,8000~15000원,"노인,청소년 : 13,000원, 어린이 : 10,000원",tour.gongju.go.kr/html/kr/sub3/sub3_030701.html,공주시청,041-840-8081,2021-01-11,6440000,충청남도
강원도,태백시,추억여행 코스,033-550-2828,"365일, 7인이상",고정형,태백역,태백역-드라마촬영지-철암탄광역사촌-태백체험공원&추억의 도시락 체험-황부자며느리친정가는길-황지연못&황지자유시장-태백역,,,운행 전일 14시 기준 예약인원 7인 이상일경우,10:00,17:00,30,"대인 6,000원 + 초중고생 3,000원 + 7세이하 무료","내일로 관광객 3,000원",tour.taebaek.go.kr,강원도 태백시청 관광문화과,033-550-2081,2021-04-12,4220000,강원도 태백시
전라북도,완주군,완주 시티투어,완주관광지원센터 063-290-3930,매주 토요일,고정형,완주관광안내센터,완주관광안내센터-술테마박물관-화심두부거리-위봉산성&위봉사-소양오성한옥마을-산속등대,,,매주 토요일,10:00,18:00,480,"성인3000원+청소년,장애인,국가유공자2000원",,www.완주관광.com,전라북도 완주군청,063-290-2623,2021-04-06,4720000,전라북도 완주군
부산광역시,없음,레드라인,부산관광공사 051-464-9898,연중 매주 화~일요일운영,순환형,부산역,부산역-UN기념공원-부산박물관-용호만유람선터미널-광안리해수욕장-아르피나-수영만요트경기장-마린시티-동백섬-해운대해수욕장-센텀시티-영화의전당-시립미술관(벡스코)-평화공원-광복로,UN기념공원+다이아몬드베이 유람선 승강장+영화의거리+누리마루+SEA LIFE아쿠아리움+신세계백화점+영도대교,부산역 지하철8번 출구 앞 출발~해운대 SEA LIFE 아쿠아리움 도착,연중 매주 화~일요일+월요일이 공휴일인경우 정상운행,10:00,18:50,50,"성인15,000원+소인 및 청소년 8,000원","15인이상 단체탑승시 성인 13,000원,소인6,000원+주중(공휴일, 주말 제외 화수목) 장애인,국가유공자,부산관광카드,문화누리카드 소지자,부산시민 2,000원 할인+부산시 다자녀가정 50퍼센트 할인+다른 코스 환승요금 성인5,000원, 소인 및 청소년 3,000원",http://www.citytourbusan.com,부산광역시,051-888-5212,2021-03-31,6260000,부산광역시
충청북도,충주시,문화유적투어,충주시전통문화회 043-857-7644,6월~12월 매주 토요일 오전 10시~오후 4시,고정형,충주시청충주역충주시외버스터미널,"시청-터미널-충주역-탄금대-충주국립중원문화재연구소-충주탑평리7층석탑(점심)-충주고구려비전시관(또는 청룡사)-반기문옛집, 전통시장 장보기-충주시청/시청-터미널-충주역-비내섬-오대호아트팩토리-충주 탑평리 7층석탑(점심)-중앙탑 의상대여소-다육이만들기-시청",세계무술공원+세계무술박물관+충주박물관+세계조정경기장단호사+수안보온천,해당없음,6월~12월매주 토요일,10:00,16:00,0,5000원+5000원 충주사랑상품권 배부,미취학아동 무료,https://www.chungju.go.kr/tour/,충추시청 관광과,043-850-6713,2021-04-30,4390000,충청북도 충주시
경기도,군포시,미운행,031-390-0668,미운행,순환형,미운행,미운행,미운행,미운행,미운행,10:00,17:00,60,미운행,미운행,미운행,군포시,031-390-0668,2021-05-01,4020000,경기도 군포시
전라북도,부안군,부안 시티투어,스카이항공 063-252-2988,매주토요일,순환형,전주한옥마을,전주 한옥마을(09:00)-전주역(09:15)-채석강주차장(10:50)-채석강(자율중식)-고사포해안도로(13:10)-내소사(14:00)-곰소젓갈발효센터(15:15)-채석강주차장(16:25)-전주역(18:00)-전주한옥마을(18:15),채석강+고사포해수욕장+변산해수욕장+내소사,전주탑승 및 채석강 탑승 가능,토요일+주1회+5인이상시운행,09:00,18:15,0,"전주출발성인10,000원+부안출발성인6,000원",,www.iskytour.com,전라북도 부안군청,063-580-4395,2021-05-20,4790000,전라북도 부안군
경상북도,봉화군,은어축제 문화유적탐방버스,054-679-6343,축제기간 중 3회/일,고정형,축제장 내 탑승장,"계서당-닭실마을-목재문화체험장, 국립백두대간수목원-오전약수관광지",오전약수탕+다덕약수탕,축제기간만 운영,축제기간만 운영,10:30,18:00,150,무료,현장 선착순접수,,경상북도 봉화군청,054-679-6343,2021-05-13,5240000,경상북도 봉화군
경상북도,봉화군,송이축제 문화유적탐방버스,054-679-6343,축제기간 중 3회/일,고정형,축제장 내 탑승장,"계서당-닭실마을-목재문화체험장, 국립백두대간수목원-오전약수관광지",오전약수탕+다덕약수탕,축제기간만 운영,축제기간만 운영,10:30,18:00,150,무료,현장 선착순접수,,경상북도 봉화군청,054-679-6343,2021-05-13,5240000,경상북도 봉화군
강원도,원주시,원주시티투어(순환형),천호관광(033-763-1005),"화요일부터 일요일(월요일 휴무), 오전 9시 20분부터 1개 노선 8회 운행",순환형,원주역 외 10개소,원주역(출발)-원주시외버스터미널-만종역-간현관광지-원주레일파크-오크밸리-뮤지엄 산-원주시외버스터미널(반대편)-강원감영-전통시장-원주역(도착),,,"화요일부터 일요일(월요일 휴무), 오전 9시 20분부터 1개 노선 8회 운행",09:20,19:10,60,"1일권: 성인 5,000원 + 청소년,어린이 3,000원 + 장애인, 군인, 경로 3,000원 + 36개월 이하 어린이 무료2일권: 성인 8,000원 + 청소년,어린이 5,000원 + 장애인, 군인, 경로 5,000원 + 36개월 이하 어린이 무료",일일 승차권(1일권 또는 2일권)을 이용하여 원하는 관광지에서 자유롭게 승하차 가능,https://www.wonju.go.kr/tour/index.do,강원도 원주시청,033-737-5122,2021-04-21,4190000,강원도 원주시
제주특별자치도,서귀포시,서귀포전기버스시티투어,064-760-2653,09:00 ~ 21:35 *막차 탑승시각 20:30,순환형,향토오일시장. 매일올레시장. 아랑조을거리. 외돌개. 천지연폭포. 새연교.칠십리음식특화거리. 자구리공원. 서복전시관. 정방폭포,향토오일시장(츨·도착지)-매일올레시장·이중섭거리-동문로터리-칠십리음식특화거리-솔동산입구-외돌개-천지동주민센터-중앙로터리,향토오일시장. 매일올레시장. 이중섭거리. 자구리공원. 서복전시관. 정방폭포. 천지연폭포. 새연교. 이중섭미술관. 외돌개. 아랑조을거리,동일노선 번호 간 환승할인 불가,연중무휴,09:00,21:35,40,현금 : 1200원. 카드 : 1150원,하차 태그 후 40분 이내 다른 노선 환승 가능,http://www.seogwipo.go.kr/group/culture/tourism/electricity.htm,서귀포시 관광진흥과,064-760-2653,2021-05-06,6520000,제주특별자치도 서귀포시
경상남도,합천군,합천시티투어,참조은여행사 대구본점 053-957-7788+부산경남 055-252-0522+대전충남 042-282-7788,연중무휴,고정형,김천구미역,해인사 소리길-해인사/팔만대장경 관람-합천영상테마파크/청와대 세트장-합천댐 전망대/물문화관,,,연중 매주,09:00,23:00,60,대인69500원+소인59900원,,http://www.cjt0533.com/sub/view_new.asp?theme_seq=1121&large_code=0&middle_code=&DagiYN=&d_page=&TodayDate=2020-08-04&d_startday=2020-08-04calendarLink,합천군청,055-930-4668,2021-04-30,5480000,경상남도 합천군
경상남도,밀양시,시내권투어,문화나눔055-356-9655,매주토요일,고정형,밀양역,"밀양아리랑우주천문대,국립밀양기상과학관-밀양아리랑시장-영남루-미리미동국-위양지-밀양역",,,코로나19로 잠정중단,10:00,17:30,990,"성인: 10,000원+청소년: 7,000원+어린이: 5,000원",,https://www.miryang.go.kr/tur/index.do?mnNo=20401000000,관광체육과 관광마케팅담당,055-359-5787,2020-09-29,5360000,경상남도 밀양시
전라북도,군산시,1박2일시티투어B코스,063-454-3334,09:30-17:00,고정형,"시외버스터미널(9시30분), 군산역(10시)","1일차: 군산시내일원+2일차:고군산군도도보,유람선여행",1일차:금강생태어도+생태습지공원+이성당빵집+영국빵집  2일차: 자전거라이딩+스카이라인,숙식:자유선택,매주 토요일,09:00,17:00,450,개인10000원,단체할인,www.gunsan.go.kr/tour,스코인포,063-454-3334,2021-02-15,4670000,전라북도 군산시
전라북도,군산시,시간여행시티투어,063-454-3334,09:30-17:00,고정형,"시외버스터미널(9시30분), 군산역(10시)",군산외곽+시내권근대역사탐방,중동호떡+이성당+영국빵집 등,자유중식,매주 일요일,09:00,17:00,450,성인5000원+초중고등학생2500원,경로할인+학생할인+군인할인+유공자 할인+단체할인,www.gunsan.go.kr/tour,전라북도 군산시청,063-454-3334,2021-02-15,4670000,전라북도 군산시
경상북도,구미시,구미관광 시티투어,구미시 관광진흥과(480-2662),09:00 ~ 16:00,고정형,미정,미정,미정,미정,"3월~11월 매달 1,3째 수요일 2,4째 토요일 운행",09:00,16:00,0,1인당 2000원,"식대, 입장료 및 이용료 등 본인부담",http://www.gmcitytour.co.kr/,경상북도 구미시,054-480-2662,2021-02-09,5080000,경상북도 구미시
경상남도,거제시,거제블루시티투어 1코스,㈜동백관광,08:00~17:30,고정형,한화리조트+고현시외버스터미널+롯데마트(옥포)+소노캄거제,1코스(거제자연/힐링): 외도 거제해금강or샛바람소릿길-구조라해수욕장·수변공원-학동흑진주몽돌해변-바람의언덕과 신선대-해금강마을(우제봉 등),,,1일1회,08:00,17:30,1440,성인15000원+중고생10000원+어린이8000원,중식비+관광지 입장료 별도 부담,www.geojebluecitytour.com,거제시 관광과,055-639-4174,2021-02-09,5370000,경상남도 거제시
경상남도,거제시,거제블루시티투어 2코스,㈜동백관광,08:00~17:30,고정형,한화리조트+고현시외버스터미널+롯데마트(옥포)+소노캄거제,2코스(거제역사/명소탐방): 거제식물원(정글돔)-거제현관아(기성관·질청)-거제도포로수용소유적공원-칠천량해전공원-매미성-옥포대첩기념공원,,,1일1회,08:00,17:30,1440,성인15000원+중고생10000원+어린이8000원,중식비+관광지 입장료 별도 부담,www.geojebluecitytour.com,거제시 관광과,055-639-4174,2021-02-09,5370000,경상남도 거제시
경상남도,거제시,거제블루시티투어 3코스,㈜동백관광,08:00~17:30,고정형,한화리조트+고현시외버스터미널+롯데마트(옥포)+소노캄거제,3코스(해상주의보시 코스 유동적): 거제조선해양박물관-거제식물원(정글돔)-거제포로수용소유적공원,,,1일1회,08:00,17:30,1440,성인15000원+중고생10000원+어린이8000원,중식비+관광지 입장료 별도 부담,www.geojebluecitytour.com,거제시 관광과,055-639-4174,2021-02-09,5370000,경상남도 거제시
울산광역시,없음,태화강국가정원,052-261-9165,매주 화~일요일,순환형,시티투어정류장,태화강역-스타즈호텔-롯데광장-롯데시티호텔(신라스테이)-현대백화점-태화교하부도로-태화강전망대-삼호대숲(철새홍보관)-태화강국가정원오산광장-태화강국가정원로타리-태화루-시계탑사거리-중앙전통시장-문화예술회관-롯데시티호텔(신라스테이)-롯데호텔-스타즈호텔-태화강역,,,매주 월요일+명절연휴 휴무,09:30,16:50,50,성인 6000원+소인 4000원,장애인/국가유공자/경로자/기초생활수급자/다자녀가정 : 50할인,http://www.ulsancitytour.co.kr,울산관광재단,052-261-9165,2021-02-05,6310000,울산광역시
울산광역시,없음,대왕암,052-261-9165,매주 화~일요일,순환형,시티투어정류장,태화강역-롯데광장-고래박물관-대교전망대-대왕암공원-태화강역,,,매주 월요일+명절연휴 휴무,09:40,17:20,120,성인 6000원+소인 4000원,장애인/국가유공자/경로자/기초생활수급자/다자녀가정 : 50할인,http://www.ulsancitytour.co.kr,울산관광재단,052-261-9165,2021-02-05,6310000,울산광역시
울산광역시,없음,암각화투어,052-261-9165,매주 화요일,순환형,롯데광장,롯데광장-울산역-천전리각석-대곡박물관-암각화박물관/반구대암각화-울산역-롯데광장,,,매주 월요일+명절연휴 휴무,09:40,17:20,0,성인10000원+청소년이하8000원,"장애인/국가유공자/경로자/기초생활수급자/다자녀가정 :성인 5000원, 청소년이하4000원 + 울산시민/KTX · SRT 탑승권 소지자/시외·고속버스 승차권 소지자·20명 이상 단체/내일로 티켓 소지자/ 항공권 소지자 : 성인 7000원, 청소년이하 5000원",http://www.ulsancitytour.co.kr,울산관광재단,052-261-9165,2021-02-05,6310000,울산광역시
경기도,오산시,1.역사탐방코스2.가족체험코스3.광역코스4.장애인코스5.평일공휴일코스,031-8036-7973,"매주화,토,일요일 09:30~17:00",고정형,오산대역,역사탐방코스-독산성 산림욕장 둘레길과 독산성 투어-오색시장(점심)-궐리사-UN초전기념관과 스미스평화관 *가족체험코스-서랑동문화마을(도자기체험 등)-오색시장(점심)-물향기수목원 *광역코스-독산성 산림욕장 둘레길과 독산성 투어-오색시장(점심)-수원화성행궁-화성융건릉 *장애인코스-물향기수목원-오색시장(점심)-화성융건릉 *평일공휴일코스-물향기수목원-오색시장(점심)-드라마세트장-UN초전기념관과 스미스평화관,오산생태하천+맑음터공원+에코리움+고인돌공원+드라마세트장,오산대역 1번 출구,4월초~6월/ 9월~ 11월중순,09:30,17:00,0,"11,000원","오산시민 9,800원+다자녀가정 9,000원+국가유공자 7,000원+장애인 7,000원+한부모 7,000원",https://www.osan.go.kr/depart/contents.do?mId=0901010100,오산시,031-8036-7973,2021-06-30,4000000,경기도 오산시
충청북도,제천시,시티투어,043-647-2121,10:00~18:00,고정형,제천역 앞,의림지-전통시장-청풍호반케이블카-청풍문화재단지,교동민화마을+청풍랜드,"자유중식, 모아(제천화폐) 2인당 5천원 지급",45인승 버스,10:00,18:00,1440,"25,000원",코스 내 모든 유료관광지 입장료 포함,citytour.jecheon.go.kr,제천시,043-641-6705,2021-06-18,4400000,충청북도 제천시
충청북도,제천시,에코힐링투어,043-647-2121,10:00~18:00,고정형,제천역 앞,의림지-전통시장-충주호 유람선-청풍호반케이블카-청풍문화재단지,교동민화마을+청풍랜드,"자유중식, 모아(제천화폐) 2인당 5천원 지급",45인승 버스,10:00,18:00,1440,"28,000원",코스 내 모든 유료관광지 입장료 포함,citytour.jecheon.go.kr,제천시,043-641-6705,2021-06-18,4400000,충청북도 제천시
충청북도,제천시,제천관광택시,043-647-2121,10:00~20:00,순환형,제천역 앞,자유코스,자유,"자유코스, 택시기사 가이드",4인승 일반 택시,10:00,20:00,40,"50,000원","5시간(최대 6시간 50,000원) / 8시간(최대 10시간 85,000원)",citytour.jecheon.go.kr,제천시,043-641-6705,2021-06-18,4400000,충청북도 제천시
전라북도,익산시,익산숨은보석찾기코스,"(유)이일관광, 063-854-4522","1일1회,월요일제외10이상사전예약",고정형,익산역,나바위성당-교도소세트장-고스락-미륵사지-보석박물관-문화예술의거리(중매서시장),숭림사+함라마을+두동교회,"익산역(ktx)출발,도착",월요일제외,10:00,17:30,40,"성인4,000원(단체20인이상3,000원)/초중고,경로,장애인,군인,6.7세아동 2,000원",,http://www.iksan.go.kr/tour,익산시청 문화관광과,063-0859-5824,2021-06-17,4680000,전라북도 익산시
전라북도,익산시,세계유산코스,"(유)이일관광, 063-854-4522","1일1회,월요일제외10이상사전예약",고정형,익산역,익산쌍릉-왕궁리유적-미륵사지-보석박물관,서동생가터+서동공원(마한관),"익산역(ktx)출발,도착/익산문화원 경유",월요일제외,10:00,17:00,40,"성인4,000원(단체20인이상3,000원)/초중고,경로,장애인,군인,6.7세아동 2,000원",,http://www.iksan.go.kr/tour,익산시청 문화관광과,063-0859-5824,2021-06-17,4680000,전라북도 익산시
전라북도,익산시,맞춤형코스,"(유)이일관광, 063-854-4522","1일1회,월요일제외20이상사전예약",고정형,익산역,익산관광지 3곳이상(자유선택),,"출발,도착지 관광객 사전요구수용",월요일제외,10:00,17:00,40,"성인4,000원(단체20인이상3,000원)/초중고,경로,장애인,군인,6.7세아동 2,000원",,http://www.iksan.go.kr/tour,익산시청 문화관광과,063-0859-5824,2021-06-17,4680000,전라북도 익산시
전라북도,익산시,순환형1,"(유)이일관광, 063-854-4522","1일7회,토,일,공휴일",순환형,익산역,고스락-교도소세트장-미륵사지-왕궁리유적-보석박물관,숭림사+함라마을+나바위성당,"익산역(ktx)출발,도착","추석,설날당일 미운행",10:00,17:00,40,"성인4,000원(단체20인이상3,000원)/초중고,경로,장애인,군인,6.7세아동 2,000원",,http://www.iksan.go.kr/tour,익산시청 문화관광과,063-0859-5824,2021-06-17,4680000,전라북도 익산시
울산광역시,없음,대왕암코스,052-700-0052,매주 화~일요일,순환형,시티투어정류장,태화강역-롯데광장-고래박물관-대교전망대-대왕암공원-태화강역,,,매주 월요일+명절연휴 휴무,09:40,18:10,120,성인6000원,울산시민 4000원 + 다자녀가정/장애인/국가유공자/경로자/기초생활수급자 소지자 3000원 + 소인 2000원,http://www.ulsancitytour.co.kr,울산광역시도시공사,052-700-0052,2020-10-15,B551907,울산광역시도시공사
울산광역시,없음,국가정원코스,052-700-0052,매주 화~일요일,순환형,시티투어정류장,태화강역-이마트 앞(스타즈호텔)-롯데광장-신라스테이/롯데시티호텔-현대백화점-태화교 정류장-태화강전망대-삼호대숲(철새홍보관)-태화강국가정원(오산광장)-태화강국가정원(회전교차로)- 태화루-성남동 시계탑-울산중앙전통시장-신라스테이/롯데시티호텔-스타즈호텔-태화강역,,,매주 월요일+명절연휴 휴무,09:30,18:28,50,성인6000원,울산시민 4000원 + 다자녀가정/장애인/국가유공자/경로자/기초생활수급자 소지자 3000원 + 소인 2000원,http://www.ulsancitytour.co.kr,울산광역시도시공사,052-700-0052,2020-10-15,B551907,울산광역시도시공사
울산광역시,없음,암각화투어,052-700-0052,매주 화요일,고정형,롯데광장,롯데광장-KTX울산역_천전리각석-대곡박물관-중식(언양읍성)-반구대암각화/암각화박물관-KTX울산역-롯데광장,,,매주 월요일+명절연휴 휴무,09:40,17:20,60,성인10000원+청소년이하8000원,"장애인/국가유공자/경로자/기초생활수급자 :성인 5000원, 청소년4000원 + 울산시민/KTX · SRT 탑승권 소지자/시외·고속버스 승차권 소지자·20명 이상 단체/열차탑승권 소지자/내일로 티켓 소지자/ 항공권 소지자 : 성인 7000원, 청소년 5000원",http://www.ulsancitytour.co.kr,울산광역시도시공사,052-700-0052,2020-10-15,B551907,울산광역시도시공사
울산광역시,없음,힐링투어,052-700-0052,매주 목요일,고정형,KTX울산역,KTX울산역-롯데광장-대운산-간절곶-중신(간절곶)-외고산옹기마을-롯데광장-KTX울산역,,,매주 월요일+명절연휴 휴무,09:40,17:10,60,성인10000원+청소년이하8000원,"장애인/국가유공자/경로자/기초생활수급자 :성인 5000원, 청소년4000원 + 울산시민/KTX · SRT 탑승권 소지자/시외·고속버스 승차권 소지자·20명 이상 단체/열차탑승권 소지자/내일로 티켓 소지자/ 항공권 소지자 : 성인 7000원, 청소년 5000원",http://www.ulsancitytour.co.kr,울산광역시도시공사,052-700-0052,2020-10-15,B551907,울산광역시도시공사
울산광역시,없음,아름다운 달빛 여행,052-700-0052,5~10월 매주 금/토,고정형,태화강역,태화강역-울산대교전망대-대왕암공원-울산대교-태화강역-(큰애기야시장),,,매주 월요일+명절연휴 휴무,19:00,22:20,60,성인10000원+청소년이하8000원,"장애인/국가유공자/경로자/기초생활수급자 :성인 5000원, 청소년4000원 + 울산시민/KTX · SRT 탑승권 소지자/시외·고속버스 승차권 소지자·20명 이상 단체/열차탑승권 소지자/내일로 티켓 소지자/ 항공권 소지자 : 성인 7000원, 청소년 5000원",http://www.ulsancitytour.co.kr,울산광역시도시공사,052-700-0052,2020-10-15,B551907,울산광역시도시공사
경기도,광주시,코로나19로 인한 행사 취소,031-760-2467,09:00~18:00,고정형,내용 없음,내용 없음,내용 없음,내용 없음,내용 없음,09:00,18:00,0,"15,000",,https://www.gjcity.go.kr/tour/main.do,광주시청,031-760-2467,2020-10-05,5540000,경기도 광주시
충청남도,아산시,금요일 홀수주,온양온천관광안내소 041-540-2517+천안아산역 공동홍보관 041-530-6400,10:00~18:00(코스별 운행시간 상이),고정형,천안아산역,천안아산역-천년의숲(봉곡사)-외암마을-신정호수공원-천안아산역,,,"연중 금,토,일+테마형과 전통5일장 코스가 겹치면 테마형으로 운행",10:00,18:00,0,"(성인)4000원+(청소년,경로,국가유공자,장애인)2000원",,citytour.asan.go.kr,충청남도 아산시청,041-540-2631,2020-09-16,4520000,충청남도 아산시
충청남도,보령시,당일치기 코스,보령시 관광안내소(041-930-0980) + 보령시 관광과(041-930-6563),토요일,고정형,대천역 시티투어 정류장,※일정은 변경될 수 있음※ 대천역 - 죽도 상화원 or 대천해수욕장 - 점심(전통시장) - 개화예술공원(리리스카페) - 대천역,홈페이지 및 리플릿 참조,홈페이지 및 리플릿 참조,운영대상은 국내외 관광객+매회 10명-40명 선착순 예정+이용자는 반드시 개별적으로 여행자보험 가입+미가입으로 인한 피해의 책임은 이용자 본인에게 있음+상기 일정은 날씨 및 기타 사정에 의해 변경될수 있음,13:30,18:00,0,"일반(만14세~65세) 5000원+어린이/경로(5세~초등생, 65세 이상)2000원",현금으로만 결제가능,https://www.brcn.go.kr/tour/sub02_06_01_01.do,충청남도 보령시,041-930-6563,2021-03-03,4510000,충청남도 보령시
충청남도,보령시,촬영지 코스,보령시 관광안내소(041-930-0980) + 보령시 관광과(041-930-6563),일요일,고정형,대천역 시티투어 정류장,※일정은 변경될 수 있음※ 대천역 - 충청수영성&오천항 - 점심(오천항) - 천북 학성리 공룡발자국 - 청소역 - 대천역,홈페이지 및 리플릿 참조,홈페이지 및 리플릿 참조,운영대상은 국내외 관광객+매회 10명-40명 선착순 예정+이용자는 반드시 개별적으로 여행자보험 가입+미가입으로 인한 피해의 책임은 이용자 본인에게 있음+상기 일정은 날씨 및 기타 사정에 의해 변경될수 있음,13:30,18:00,0,"일반(만14세~65세) 5000원+어린이/경로(5세~초등생, 65세 이상)2000원",현금으로만 결제가능,https://www.brcn.go.kr/tour/sub02_06_01_01.do,충청남도 보령시,041-930-6563,2021-03-03,4510000,충청남도 보령시
서울특별시,강남구,어라운드 강남 코스,02-777-6090(서울시티투어버스 본점),임시운행중단 (코로나19 종결시 운행재개),순환형,강남역 및 어라운드 강남코스 모든 정류소,강남역/노보텔 르메르디앙서울/삼정호텔/선정릉 라마다호텔/봉은사 롯데면세점/코엑스/롯데월드 테마파크와 호텔/롯데월드타워/올림픽공원/잠실종합운동장/삼성역/K-POP엔터테인먼트사/한류스타거리 청담명품거리/압구정로데오거리/강남관광정보센터 현대백화점/가로수길 /세빛섬/고속터미널 신세계백화점/서래마을/법원 교대역/삼성딜라이트/ 강남역,,강남역 11번 출구에서 200미터 직진 시 강남시티투어 안내소 위치,연중 화요일~일요일 운행(매주 월요일 휴행),10:10,17:00,65,성인15000원+소인12000원,,http://www.seoulcitybus.com,서울특별시 강남구청,02-3423-5546,2021-02-25,3220000,서울특별시 강남구
경기도,수원시,수원 투어버스,수원문화재단 031-290-3622,4월~11월 화~일,순환형,수원역,수원역-화서공원-전통문화관-화성행궁-연무대-수원박물관-수원컨벤션센터,,,월요일 및 명절 휴무,10:00,16:00,120,6000원+미취학아동 무료,,,수원문화재단,031-290-3622,2021-02-01,3740000,경기도 수원시
전라북도,군산시,고군산-시간여행마을,063-454-3334,09:30-17:00,고정형,"시외버스터미널(9시30분), 군산역(10시)",오전:고군산군도+오후: 시간여행마을,고군산군도+근대건축시설물,자유중식,매주 토요일+일요일,09:00,17:00,450,성인5000원+초중고등학생2500원,경로할인+학생할인+군인할인+유공자 할인+단체할인,www.gunsan.go.kr/tour,전라북도 군산시청,063-454-3334,2021-02-15,4670000,전라북도 군산시
전라북도,군산시,군산-서천광역시티투어,063-454-3334,10:00-17:00,고정형,"군산역(10시),시외버스터미널(10시20분)",오전:군산근대역사박물관일원+오후: 서천 국립생태원 등,군산근대건축시설물+서천국립관광지2곳,자유중식,매주 토요일,10:00,17:00,420,성인5000원+초중고등학생2500원,경로할인+학생할인+군인할인+유공자 할인+단체할인,www.gunsan.go.kr/tour,전라북도 군산시청,063-454-3334,2021-02-15,4670000,전라북도 군산시
